counter,filename,scan_type,obs_seq,ele,n1,n2
660,mapmaker_RISING_SCAN_40-73-3_noiseweighted_map_nside4096.fits.gz,RISING,40-73-3,40,73,3
661,mapmaker_RISING_SCAN_40-73-5_noiseweighted_map_nside4096.fits.gz,RISING,40-73-5,40,73,5
662,mapmaker_RISING_SCAN_40-73-6_noiseweighted_map_nside4096.fits.gz,RISING,40-73-6,40,73,6
663,mapmaker_RISING_SCAN_40-73-7_noiseweighted_map_nside4096.fits.gz,RISING,40-73-7,40,73,7
664,mapmaker_RISING_SCAN_40-73-8_noiseweighted_map_nside4096.fits.gz,RISING,40-73-8,40,73,8
665,mapmaker_RISING_SCAN_40-73-9_noiseweighted_map_nside4096.fits.gz,RISING,40-73-9,40,73,9
666,mapmaker_RISING_SCAN_40-73-11_noiseweighted_map_nside4096.fits.gz,RISING,40-73-11,40,73,11
667,mapmaker_RISING_SCAN_40-73-13_noiseweighted_map_nside4096.fits.gz,RISING,40-73-13,40,73,13
668,mapmaker_RISING_SCAN_40-73-14_noiseweighted_map_nside4096.fits.gz,RISING,40-73-14,40,73,14
669,mapmaker_RISING_SCAN_40-73-15_noiseweighted_map_nside4096.fits.gz,RISING,40-73-15,40,73,15
670,mapmaker_RISING_SCAN_40-73-16_noiseweighted_map_nside4096.fits.gz,RISING,40-73-16,40,73,16
671,mapmaker_RISING_SCAN_40-73-17_noiseweighted_map_nside4096.fits.gz,RISING,40-73-17,40,73,17
672,mapmaker_RISING_SCAN_40-73-18_noiseweighted_map_nside4096.fits.gz,RISING,40-73-18,40,73,18
673,mapmaker_RISING_SCAN_40-74-0_noiseweighted_map_nside4096.fits.gz,RISING,40-74-0,40,74,0
674,mapmaker_RISING_SCAN_40-74-1_noiseweighted_map_nside4096.fits.gz,RISING,40-74-1,40,74,1
675,mapmaker_RISING_SCAN_40-74-2_noiseweighted_map_nside4096.fits.gz,RISING,40-74-2,40,74,2
676,mapmaker_RISING_SCAN_40-74-4_noiseweighted_map_nside4096.fits.gz,RISING,40-74-4,40,74,4
677,mapmaker_RISING_SCAN_40-74-5_noiseweighted_map_nside4096.fits.gz,RISING,40-74-5,40,74,5
678,mapmaker_RISING_SCAN_40-74-6_noiseweighted_map_nside4096.fits.gz,RISING,40-74-6,40,74,6
679,mapmaker_RISING_SCAN_40-74-7_noiseweighted_map_nside4096.fits.gz,RISING,40-74-7,40,74,7
680,mapmaker_RISING_SCAN_40-74-8_noiseweighted_map_nside4096.fits.gz,RISING,40-74-8,40,74,8
681,mapmaker_RISING_SCAN_40-74-10_noiseweighted_map_nside4096.fits.gz,RISING,40-74-10,40,74,10
682,mapmaker_RISING_SCAN_40-74-11_noiseweighted_map_nside4096.fits.gz,RISING,40-74-11,40,74,11
683,mapmaker_RISING_SCAN_40-74-12_noiseweighted_map_nside4096.fits.gz,RISING,40-74-12,40,74,12
684,mapmaker_RISING_SCAN_40-74-13_noiseweighted_map_nside4096.fits.gz,RISING,40-74-13,40,74,13
685,mapmaker_RISING_SCAN_40-74-14_noiseweighted_map_nside4096.fits.gz,RISING,40-74-14,40,74,14
686,mapmaker_RISING_SCAN_40-74-15_noiseweighted_map_nside4096.fits.gz,RISING,40-74-15,40,74,15
687,mapmaker_RISING_SCAN_40-74-16_noiseweighted_map_nside4096.fits.gz,RISING,40-74-16,40,74,16
688,mapmaker_RISING_SCAN_40-75-2_noiseweighted_map_nside4096.fits.gz,RISING,40-75-2,40,75,2
689,mapmaker_RISING_SCAN_40-75-3_noiseweighted_map_nside4096.fits.gz,RISING,40-75-3,40,75,3
690,mapmaker_RISING_SCAN_40-75-6_noiseweighted_map_nside4096.fits.gz,RISING,40-75-6,40,75,6
691,mapmaker_RISING_SCAN_40-75-7_noiseweighted_map_nside4096.fits.gz,RISING,40-75-7,40,75,7
692,mapmaker_RISING_SCAN_40-75-8_noiseweighted_map_nside4096.fits.gz,RISING,40-75-8,40,75,8
693,mapmaker_RISING_SCAN_40-75-10_noiseweighted_map_nside4096.fits.gz,RISING,40-75-10,40,75,10
694,mapmaker_RISING_SCAN_40-75-11_noiseweighted_map_nside4096.fits.gz,RISING,40-75-11,40,75,11
695,mapmaker_RISING_SCAN_40-75-12_noiseweighted_map_nside4096.fits.gz,RISING,40-75-12,40,75,12
696,mapmaker_RISING_SCAN_40-75-13_noiseweighted_map_nside4096.fits.gz,RISING,40-75-13,40,75,13
697,mapmaker_RISING_SCAN_40-75-14_noiseweighted_map_nside4096.fits.gz,RISING,40-75-14,40,75,14
698,mapmaker_RISING_SCAN_40-75-15_noiseweighted_map_nside4096.fits.gz,RISING,40-75-15,40,75,15
699,mapmaker_RISING_SCAN_40-75-16_noiseweighted_map_nside4096.fits.gz,RISING,40-75-16,40,75,16
700,mapmaker_RISING_SCAN_40-75-17_noiseweighted_map_nside4096.fits.gz,RISING,40-75-17,40,75,17
701,mapmaker_RISING_SCAN_40-75-18_noiseweighted_map_nside4096.fits.gz,RISING,40-75-18,40,75,18
702,mapmaker_RISING_SCAN_40-76-0_noiseweighted_map_nside4096.fits.gz,RISING,40-76-0,40,76,0
703,mapmaker_RISING_SCAN_40-76-1_noiseweighted_map_nside4096.fits.gz,RISING,40-76-1,40,76,1
704,mapmaker_RISING_SCAN_40-76-2_noiseweighted_map_nside4096.fits.gz,RISING,40-76-2,40,76,2
705,mapmaker_RISING_SCAN_40-76-3_noiseweighted_map_nside4096.fits.gz,RISING,40-76-3,40,76,3
706,mapmaker_RISING_SCAN_40-76-4_noiseweighted_map_nside4096.fits.gz,RISING,40-76-4,40,76,4
707,mapmaker_RISING_SCAN_40-76-5_noiseweighted_map_nside4096.fits.gz,RISING,40-76-5,40,76,5
708,mapmaker_RISING_SCAN_40-76-6_noiseweighted_map_nside4096.fits.gz,RISING,40-76-6,40,76,6
709,mapmaker_RISING_SCAN_40-76-7_noiseweighted_map_nside4096.fits.gz,RISING,40-76-7,40,76,7
710,mapmaker_RISING_SCAN_40-76-9_noiseweighted_map_nside4096.fits.gz,RISING,40-76-9,40,76,9
711,mapmaker_RISING_SCAN_40-76-10_noiseweighted_map_nside4096.fits.gz,RISING,40-76-10,40,76,10
712,mapmaker_RISING_SCAN_40-76-11_noiseweighted_map_nside4096.fits.gz,RISING,40-76-11,40,76,11
713,mapmaker_RISING_SCAN_40-76-12_noiseweighted_map_nside4096.fits.gz,RISING,40-76-12,40,76,12
714,mapmaker_RISING_SCAN_40-76-13_noiseweighted_map_nside4096.fits.gz,RISING,40-76-13,40,76,13
715,mapmaker_RISING_SCAN_40-76-14_noiseweighted_map_nside4096.fits.gz,RISING,40-76-14,40,76,14
716,mapmaker_RISING_SCAN_40-76-15_noiseweighted_map_nside4096.fits.gz,RISING,40-76-15,40,76,15
717,mapmaker_RISING_SCAN_40-77-1_noiseweighted_map_nside4096.fits.gz,RISING,40-77-1,40,77,1
718,mapmaker_RISING_SCAN_40-77-2_noiseweighted_map_nside4096.fits.gz,RISING,40-77-2,40,77,2
719,mapmaker_RISING_SCAN_40-77-3_noiseweighted_map_nside4096.fits.gz,RISING,40-77-3,40,77,3
720,mapmaker_RISING_SCAN_40-77-5_noiseweighted_map_nside4096.fits.gz,RISING,40-77-5,40,77,5
721,mapmaker_RISING_SCAN_40-77-6_noiseweighted_map_nside4096.fits.gz,RISING,40-77-6,40,77,6
722,mapmaker_RISING_SCAN_40-81-5_noiseweighted_map_nside4096.fits.gz,RISING,40-81-5,40,81,5
723,mapmaker_RISING_SCAN_40-81-6_noiseweighted_map_nside4096.fits.gz,RISING,40-81-6,40,81,6
724,mapmaker_RISING_SCAN_40-81-7_noiseweighted_map_nside4096.fits.gz,RISING,40-81-7,40,81,7
725,mapmaker_RISING_SCAN_40-81-8_noiseweighted_map_nside4096.fits.gz,RISING,40-81-8,40,81,8
726,mapmaker_RISING_SCAN_40-81-9_noiseweighted_map_nside4096.fits.gz,RISING,40-81-9,40,81,9
727,mapmaker_RISING_SCAN_40-81-11_noiseweighted_map_nside4096.fits.gz,RISING,40-81-11,40,81,11
728,mapmaker_RISING_SCAN_40-81-12_noiseweighted_map_nside4096.fits.gz,RISING,40-81-12,40,81,12
729,mapmaker_RISING_SCAN_40-81-13_noiseweighted_map_nside4096.fits.gz,RISING,40-81-13,40,81,13
730,mapmaker_RISING_SCAN_40-81-14_noiseweighted_map_nside4096.fits.gz,RISING,40-81-14,40,81,14
731,mapmaker_RISING_SCAN_40-81-15_noiseweighted_map_nside4096.fits.gz,RISING,40-81-15,40,81,15
732,mapmaker_RISING_SCAN_40-81-17_noiseweighted_map_nside4096.fits.gz,RISING,40-81-17,40,81,17
733,mapmaker_RISING_SCAN_40-81-18_noiseweighted_map_nside4096.fits.gz,RISING,40-81-18,40,81,18
734,mapmaker_RISING_SCAN_40-85-0_noiseweighted_map_nside4096.fits.gz,RISING,40-85-0,40,85,0
735,mapmaker_RISING_SCAN_40-85-1_noiseweighted_map_nside4096.fits.gz,RISING,40-85-1,40,85,1
736,mapmaker_RISING_SCAN_40-85-2_noiseweighted_map_nside4096.fits.gz,RISING,40-85-2,40,85,2
737,mapmaker_RISING_SCAN_40-85-3_noiseweighted_map_nside4096.fits.gz,RISING,40-85-3,40,85,3
738,mapmaker_RISING_SCAN_40-85-4_noiseweighted_map_nside4096.fits.gz,RISING,40-85-4,40,85,4
739,mapmaker_RISING_SCAN_40-85-5_noiseweighted_map_nside4096.fits.gz,RISING,40-85-5,40,85,5
740,mapmaker_RISING_SCAN_40-85-6_noiseweighted_map_nside4096.fits.gz,RISING,40-85-6,40,85,6
741,mapmaker_RISING_SCAN_40-85-7_noiseweighted_map_nside4096.fits.gz,RISING,40-85-7,40,85,7
742,mapmaker_RISING_SCAN_40-85-8_noiseweighted_map_nside4096.fits.gz,RISING,40-85-8,40,85,8
743,mapmaker_RISING_SCAN_40-85-9_noiseweighted_map_nside4096.fits.gz,RISING,40-85-9,40,85,9
744,mapmaker_RISING_SCAN_40-85-10_noiseweighted_map_nside4096.fits.gz,RISING,40-85-10,40,85,10
745,mapmaker_RISING_SCAN_40-85-11_noiseweighted_map_nside4096.fits.gz,RISING,40-85-11,40,85,11
746,mapmaker_RISING_SCAN_40-85-12_noiseweighted_map_nside4096.fits.gz,RISING,40-85-12,40,85,12
747,mapmaker_RISING_SCAN_40-85-13_noiseweighted_map_nside4096.fits.gz,RISING,40-85-13,40,85,13
748,mapmaker_RISING_SCAN_40-85-14_noiseweighted_map_nside4096.fits.gz,RISING,40-85-14,40,85,14
749,mapmaker_RISING_SCAN_40-85-15_noiseweighted_map_nside4096.fits.gz,RISING,40-85-15,40,85,15
750,mapmaker_RISING_SCAN_40-85-16_noiseweighted_map_nside4096.fits.gz,RISING,40-85-16,40,85,16
751,mapmaker_RISING_SCAN_40-85-17_noiseweighted_map_nside4096.fits.gz,RISING,40-85-17,40,85,17
752,mapmaker_RISING_SCAN_40-85-18_noiseweighted_map_nside4096.fits.gz,RISING,40-85-18,40,85,18
753,mapmaker_RISING_SCAN_40-91-16_noiseweighted_map_nside4096.fits.gz,RISING,40-91-16,40,91,16
754,mapmaker_RISING_SCAN_40-91-17_noiseweighted_map_nside4096.fits.gz,RISING,40-91-17,40,91,17
755,mapmaker_RISING_SCAN_40-91-18_noiseweighted_map_nside4096.fits.gz,RISING,40-91-18,40,91,18
756,mapmaker_RISING_SCAN_40-92-0_noiseweighted_map_nside4096.fits.gz,RISING,40-92-0,40,92,0
757,mapmaker_RISING_SCAN_40-92-1_noiseweighted_map_nside4096.fits.gz,RISING,40-92-1,40,92,1
758,mapmaker_RISING_SCAN_40-92-2_noiseweighted_map_nside4096.fits.gz,RISING,40-92-2,40,92,2
759,mapmaker_RISING_SCAN_40-92-3_noiseweighted_map_nside4096.fits.gz,RISING,40-92-3,40,92,3
760,mapmaker_RISING_SCAN_40-92-4_noiseweighted_map_nside4096.fits.gz,RISING,40-92-4,40,92,4
761,mapmaker_RISING_SCAN_40-92-5_noiseweighted_map_nside4096.fits.gz,RISING,40-92-5,40,92,5
762,mapmaker_RISING_SCAN_40-92-6_noiseweighted_map_nside4096.fits.gz,RISING,40-92-6,40,92,6
763,mapmaker_RISING_SCAN_40-92-7_noiseweighted_map_nside4096.fits.gz,RISING,40-92-7,40,92,7
764,mapmaker_RISING_SCAN_40-92-8_noiseweighted_map_nside4096.fits.gz,RISING,40-92-8,40,92,8
765,mapmaker_RISING_SCAN_40-92-9_noiseweighted_map_nside4096.fits.gz,RISING,40-92-9,40,92,9
766,mapmaker_RISING_SCAN_40-92-10_noiseweighted_map_nside4096.fits.gz,RISING,40-92-10,40,92,10
767,mapmaker_RISING_SCAN_40-92-11_noiseweighted_map_nside4096.fits.gz,RISING,40-92-11,40,92,11
768,mapmaker_RISING_SCAN_40-92-12_noiseweighted_map_nside4096.fits.gz,RISING,40-92-12,40,92,12
769,mapmaker_RISING_SCAN_40-92-13_noiseweighted_map_nside4096.fits.gz,RISING,40-92-13,40,92,13
770,mapmaker_RISING_SCAN_40-92-14_noiseweighted_map_nside4096.fits.gz,RISING,40-92-14,40,92,14
771,mapmaker_RISING_SCAN_40-92-15_noiseweighted_map_nside4096.fits.gz,RISING,40-92-15,40,92,15
772,mapmaker_RISING_SCAN_40-92-16_noiseweighted_map_nside4096.fits.gz,RISING,40-92-16,40,92,16
773,mapmaker_RISING_SCAN_40-92-17_noiseweighted_map_nside4096.fits.gz,RISING,40-92-17,40,92,17
774,mapmaker_RISING_SCAN_40-93-0_noiseweighted_map_nside4096.fits.gz,RISING,40-93-0,40,93,0
775,mapmaker_RISING_SCAN_40-93-1_noiseweighted_map_nside4096.fits.gz,RISING,40-93-1,40,93,1
776,mapmaker_RISING_SCAN_40-93-2_noiseweighted_map_nside4096.fits.gz,RISING,40-93-2,40,93,2
777,mapmaker_RISING_SCAN_40-93-3_noiseweighted_map_nside4096.fits.gz,RISING,40-93-3,40,93,3
778,mapmaker_RISING_SCAN_40-93-4_noiseweighted_map_nside4096.fits.gz,RISING,40-93-4,40,93,4
779,mapmaker_RISING_SCAN_40-93-5_noiseweighted_map_nside4096.fits.gz,RISING,40-93-5,40,93,5
780,mapmaker_RISING_SCAN_40-93-6_noiseweighted_map_nside4096.fits.gz,RISING,40-93-6,40,93,6
781,mapmaker_RISING_SCAN_40-93-7_noiseweighted_map_nside4096.fits.gz,RISING,40-93-7,40,93,7
782,mapmaker_RISING_SCAN_40-93-8_noiseweighted_map_nside4096.fits.gz,RISING,40-93-8,40,93,8
783,mapmaker_RISING_SCAN_40-93-9_noiseweighted_map_nside4096.fits.gz,RISING,40-93-9,40,93,9
784,mapmaker_RISING_SCAN_40-93-10_noiseweighted_map_nside4096.fits.gz,RISING,40-93-10,40,93,10
785,mapmaker_RISING_SCAN_40-93-11_noiseweighted_map_nside4096.fits.gz,RISING,40-93-11,40,93,11
786,mapmaker_RISING_SCAN_40-93-12_noiseweighted_map_nside4096.fits.gz,RISING,40-93-12,40,93,12
787,mapmaker_RISING_SCAN_40-93-13_noiseweighted_map_nside4096.fits.gz,RISING,40-93-13,40,93,13
788,mapmaker_RISING_SCAN_40-93-14_noiseweighted_map_nside4096.fits.gz,RISING,40-93-14,40,93,14
789,mapmaker_RISING_SCAN_40-93-15_noiseweighted_map_nside4096.fits.gz,RISING,40-93-15,40,93,15
790,mapmaker_RISING_SCAN_40-93-16_noiseweighted_map_nside4096.fits.gz,RISING,40-93-16,40,93,16
791,mapmaker_RISING_SCAN_40-93-17_noiseweighted_map_nside4096.fits.gz,RISING,40-93-17,40,93,17
792,mapmaker_RISING_SCAN_40-93-18_noiseweighted_map_nside4096.fits.gz,RISING,40-93-18,40,93,18
793,mapmaker_RISING_SCAN_40-94-0_noiseweighted_map_nside4096.fits.gz,RISING,40-94-0,40,94,0
794,mapmaker_RISING_SCAN_40-94-1_noiseweighted_map_nside4096.fits.gz,RISING,40-94-1,40,94,1
795,mapmaker_RISING_SCAN_40-94-2_noiseweighted_map_nside4096.fits.gz,RISING,40-94-2,40,94,2
796,mapmaker_RISING_SCAN_40-94-3_noiseweighted_map_nside4096.fits.gz,RISING,40-94-3,40,94,3
797,mapmaker_RISING_SCAN_40-94-4_noiseweighted_map_nside4096.fits.gz,RISING,40-94-4,40,94,4
798,mapmaker_RISING_SCAN_40-94-5_noiseweighted_map_nside4096.fits.gz,RISING,40-94-5,40,94,5
799,mapmaker_RISING_SCAN_40-94-6_noiseweighted_map_nside4096.fits.gz,RISING,40-94-6,40,94,6
800,mapmaker_RISING_SCAN_40-94-7_noiseweighted_map_nside4096.fits.gz,RISING,40-94-7,40,94,7
801,mapmaker_RISING_SCAN_40-94-8_noiseweighted_map_nside4096.fits.gz,RISING,40-94-8,40,94,8
802,mapmaker_RISING_SCAN_40-94-10_noiseweighted_map_nside4096.fits.gz,RISING,40-94-10,40,94,10
803,mapmaker_RISING_SCAN_40-94-11_noiseweighted_map_nside4096.fits.gz,RISING,40-94-11,40,94,11
804,mapmaker_RISING_SCAN_40-94-12_noiseweighted_map_nside4096.fits.gz,RISING,40-94-12,40,94,12
805,mapmaker_RISING_SCAN_40-94-13_noiseweighted_map_nside4096.fits.gz,RISING,40-94-13,40,94,13
806,mapmaker_RISING_SCAN_40-94-14_noiseweighted_map_nside4096.fits.gz,RISING,40-94-14,40,94,14
807,mapmaker_RISING_SCAN_40-94-16_noiseweighted_map_nside4096.fits.gz,RISING,40-94-16,40,94,16
808,mapmaker_RISING_SCAN_40-94-17_noiseweighted_map_nside4096.fits.gz,RISING,40-94-17,40,94,17
809,mapmaker_RISING_SCAN_40-94-18_noiseweighted_map_nside4096.fits.gz,RISING,40-94-18,40,94,18
810,mapmaker_RISING_SCAN_40-95-0_noiseweighted_map_nside4096.fits.gz,RISING,40-95-0,40,95,0
811,mapmaker_RISING_SCAN_40-95-1_noiseweighted_map_nside4096.fits.gz,RISING,40-95-1,40,95,1
812,mapmaker_RISING_SCAN_40-95-3_noiseweighted_map_nside4096.fits.gz,RISING,40-95-3,40,95,3
813,mapmaker_RISING_SCAN_40-95-4_noiseweighted_map_nside4096.fits.gz,RISING,40-95-4,40,95,4
814,mapmaker_RISING_SCAN_40-95-5_noiseweighted_map_nside4096.fits.gz,RISING,40-95-5,40,95,5
815,mapmaker_RISING_SCAN_40-95-6_noiseweighted_map_nside4096.fits.gz,RISING,40-95-6,40,95,6
816,mapmaker_RISING_SCAN_40-95-7_noiseweighted_map_nside4096.fits.gz,RISING,40-95-7,40,95,7
817,mapmaker_RISING_SCAN_40-95-8_noiseweighted_map_nside4096.fits.gz,RISING,40-95-8,40,95,8
818,mapmaker_RISING_SCAN_40-95-9_noiseweighted_map_nside4096.fits.gz,RISING,40-95-9,40,95,9
819,mapmaker_RISING_SCAN_40-95-10_noiseweighted_map_nside4096.fits.gz,RISING,40-95-10,40,95,10
820,mapmaker_RISING_SCAN_40-95-11_noiseweighted_map_nside4096.fits.gz,RISING,40-95-11,40,95,11
821,mapmaker_RISING_SCAN_40-95-12_noiseweighted_map_nside4096.fits.gz,RISING,40-95-12,40,95,12
822,mapmaker_RISING_SCAN_40-95-13_noiseweighted_map_nside4096.fits.gz,RISING,40-95-13,40,95,13
823,mapmaker_RISING_SCAN_40-95-14_noiseweighted_map_nside4096.fits.gz,RISING,40-95-14,40,95,14
824,mapmaker_RISING_SCAN_40-95-16_noiseweighted_map_nside4096.fits.gz,RISING,40-95-16,40,95,16
825,mapmaker_RISING_SCAN_40-95-17_noiseweighted_map_nside4096.fits.gz,RISING,40-95-17,40,95,17
826,mapmaker_RISING_SCAN_40-95-18_noiseweighted_map_nside4096.fits.gz,RISING,40-95-18,40,95,18
827,mapmaker_RISING_SCAN_40-96-0_noiseweighted_map_nside4096.fits.gz,RISING,40-96-0,40,96,0
828,mapmaker_RISING_SCAN_40-96-1_noiseweighted_map_nside4096.fits.gz,RISING,40-96-1,40,96,1
829,mapmaker_RISING_SCAN_40-96-2_noiseweighted_map_nside4096.fits.gz,RISING,40-96-2,40,96,2
830,mapmaker_RISING_SCAN_40-96-3_noiseweighted_map_nside4096.fits.gz,RISING,40-96-3,40,96,3
831,mapmaker_RISING_SCAN_40-96-4_noiseweighted_map_nside4096.fits.gz,RISING,40-96-4,40,96,4
832,mapmaker_RISING_SCAN_40-96-5_noiseweighted_map_nside4096.fits.gz,RISING,40-96-5,40,96,5
833,mapmaker_RISING_SCAN_40-96-6_noiseweighted_map_nside4096.fits.gz,RISING,40-96-6,40,96,6
834,mapmaker_RISING_SCAN_40-96-8_noiseweighted_map_nside4096.fits.gz,RISING,40-96-8,40,96,8
835,mapmaker_RISING_SCAN_40-96-9_noiseweighted_map_nside4096.fits.gz,RISING,40-96-9,40,96,9
836,mapmaker_RISING_SCAN_40-96-10_noiseweighted_map_nside4096.fits.gz,RISING,40-96-10,40,96,10
837,mapmaker_RISING_SCAN_40-96-11_noiseweighted_map_nside4096.fits.gz,RISING,40-96-11,40,96,11
838,mapmaker_RISING_SCAN_40-96-12_noiseweighted_map_nside4096.fits.gz,RISING,40-96-12,40,96,12
839,mapmaker_RISING_SCAN_40-96-13_noiseweighted_map_nside4096.fits.gz,RISING,40-96-13,40,96,13
840,mapmaker_RISING_SCAN_40-96-14_noiseweighted_map_nside4096.fits.gz,RISING,40-96-14,40,96,14
841,mapmaker_RISING_SCAN_40-96-15_noiseweighted_map_nside4096.fits.gz,RISING,40-96-15,40,96,15
842,mapmaker_RISING_SCAN_40-96-16_noiseweighted_map_nside4096.fits.gz,RISING,40-96-16,40,96,16
843,mapmaker_RISING_SCAN_40-96-17_noiseweighted_map_nside4096.fits.gz,RISING,40-96-17,40,96,17
844,mapmaker_RISING_SCAN_40-96-18_noiseweighted_map_nside4096.fits.gz,RISING,40-96-18,40,96,18
845,mapmaker_RISING_SCAN_40-97-0_noiseweighted_map_nside4096.fits.gz,RISING,40-97-0,40,97,0
846,mapmaker_RISING_SCAN_40-97-1_noiseweighted_map_nside4096.fits.gz,RISING,40-97-1,40,97,1
847,mapmaker_RISING_SCAN_40-97-2_noiseweighted_map_nside4096.fits.gz,RISING,40-97-2,40,97,2
848,mapmaker_RISING_SCAN_40-97-3_noiseweighted_map_nside4096.fits.gz,RISING,40-97-3,40,97,3
849,mapmaker_RISING_SCAN_40-97-4_noiseweighted_map_nside4096.fits.gz,RISING,40-97-4,40,97,4
850,mapmaker_RISING_SCAN_40-97-5_noiseweighted_map_nside4096.fits.gz,RISING,40-97-5,40,97,5
851,mapmaker_RISING_SCAN_40-97-6_noiseweighted_map_nside4096.fits.gz,RISING,40-97-6,40,97,6
852,mapmaker_RISING_SCAN_40-97-7_noiseweighted_map_nside4096.fits.gz,RISING,40-97-7,40,97,7
853,mapmaker_RISING_SCAN_40-97-10_noiseweighted_map_nside4096.fits.gz,RISING,40-97-10,40,97,10
854,mapmaker_RISING_SCAN_40-97-11_noiseweighted_map_nside4096.fits.gz,RISING,40-97-11,40,97,11
855,mapmaker_RISING_SCAN_40-97-12_noiseweighted_map_nside4096.fits.gz,RISING,40-97-12,40,97,12
856,mapmaker_RISING_SCAN_40-97-13_noiseweighted_map_nside4096.fits.gz,RISING,40-97-13,40,97,13
857,mapmaker_RISING_SCAN_40-97-14_noiseweighted_map_nside4096.fits.gz,RISING,40-97-14,40,97,14
858,mapmaker_RISING_SCAN_40-97-15_noiseweighted_map_nside4096.fits.gz,RISING,40-97-15,40,97,15
859,mapmaker_RISING_SCAN_40-97-16_noiseweighted_map_nside4096.fits.gz,RISING,40-97-16,40,97,16
860,mapmaker_RISING_SCAN_40-97-17_noiseweighted_map_nside4096.fits.gz,RISING,40-97-17,40,97,17
861,mapmaker_RISING_SCAN_40-97-18_noiseweighted_map_nside4096.fits.gz,RISING,40-97-18,40,97,18
862,mapmaker_RISING_SCAN_40-98-3_noiseweighted_map_nside4096.fits.gz,RISING,40-98-3,40,98,3
863,mapmaker_RISING_SCAN_40-98-4_noiseweighted_map_nside4096.fits.gz,RISING,40-98-4,40,98,4
864,mapmaker_RISING_SCAN_40-98-5_noiseweighted_map_nside4096.fits.gz,RISING,40-98-5,40,98,5
865,mapmaker_RISING_SCAN_40-98-6_noiseweighted_map_nside4096.fits.gz,RISING,40-98-6,40,98,6
866,mapmaker_RISING_SCAN_40-98-7_noiseweighted_map_nside4096.fits.gz,RISING,40-98-7,40,98,7
867,mapmaker_RISING_SCAN_40-98-8_noiseweighted_map_nside4096.fits.gz,RISING,40-98-8,40,98,8
868,mapmaker_RISING_SCAN_40-98-9_noiseweighted_map_nside4096.fits.gz,RISING,40-98-9,40,98,9
869,mapmaker_RISING_SCAN_40-98-10_noiseweighted_map_nside4096.fits.gz,RISING,40-98-10,40,98,10
870,mapmaker_RISING_SCAN_40-98-11_noiseweighted_map_nside4096.fits.gz,RISING,40-98-11,40,98,11
871,mapmaker_RISING_SCAN_40-98-12_noiseweighted_map_nside4096.fits.gz,RISING,40-98-12,40,98,12
872,mapmaker_RISING_SCAN_40-98-13_noiseweighted_map_nside4096.fits.gz,RISING,40-98-13,40,98,13
873,mapmaker_RISING_SCAN_40-98-14_noiseweighted_map_nside4096.fits.gz,RISING,40-98-14,40,98,14
874,mapmaker_RISING_SCAN_40-98-15_noiseweighted_map_nside4096.fits.gz,RISING,40-98-15,40,98,15
875,mapmaker_RISING_SCAN_40-98-16_noiseweighted_map_nside4096.fits.gz,RISING,40-98-16,40,98,16
876,mapmaker_RISING_SCAN_40-98-17_noiseweighted_map_nside4096.fits.gz,RISING,40-98-17,40,98,17
877,mapmaker_RISING_SCAN_40-98-18_noiseweighted_map_nside4096.fits.gz,RISING,40-98-18,40,98,18
878,mapmaker_RISING_SCAN_40-99-0_noiseweighted_map_nside4096.fits.gz,RISING,40-99-0,40,99,0
879,mapmaker_RISING_SCAN_40-99-1_noiseweighted_map_nside4096.fits.gz,RISING,40-99-1,40,99,1
880,mapmaker_RISING_SCAN_40-99-2_noiseweighted_map_nside4096.fits.gz,RISING,40-99-2,40,99,2
881,mapmaker_RISING_SCAN_40-99-4_noiseweighted_map_nside4096.fits.gz,RISING,40-99-4,40,99,4
882,mapmaker_RISING_SCAN_40-99-5_noiseweighted_map_nside4096.fits.gz,RISING,40-99-5,40,99,5
883,mapmaker_RISING_SCAN_40-99-6_noiseweighted_map_nside4096.fits.gz,RISING,40-99-6,40,99,6
884,mapmaker_RISING_SCAN_40-99-7_noiseweighted_map_nside4096.fits.gz,RISING,40-99-7,40,99,7
885,mapmaker_RISING_SCAN_40-99-8_noiseweighted_map_nside4096.fits.gz,RISING,40-99-8,40,99,8
886,mapmaker_RISING_SCAN_40-99-9_noiseweighted_map_nside4096.fits.gz,RISING,40-99-9,40,99,9
887,mapmaker_RISING_SCAN_40-99-10_noiseweighted_map_nside4096.fits.gz,RISING,40-99-10,40,99,10
888,mapmaker_RISING_SCAN_40-99-11_noiseweighted_map_nside4096.fits.gz,RISING,40-99-11,40,99,11
889,mapmaker_RISING_SCAN_40-99-12_noiseweighted_map_nside4096.fits.gz,RISING,40-99-12,40,99,12
890,mapmaker_RISING_SCAN_40-99-13_noiseweighted_map_nside4096.fits.gz,RISING,40-99-13,40,99,13
891,mapmaker_RISING_SCAN_40-99-14_noiseweighted_map_nside4096.fits.gz,RISING,40-99-14,40,99,14
892,mapmaker_RISING_SCAN_40-99-15_noiseweighted_map_nside4096.fits.gz,RISING,40-99-15,40,99,15
893,mapmaker_RISING_SCAN_40-99-16_noiseweighted_map_nside4096.fits.gz,RISING,40-99-16,40,99,16
894,mapmaker_RISING_SCAN_40-99-17_noiseweighted_map_nside4096.fits.gz,RISING,40-99-17,40,99,17
895,mapmaker_RISING_SCAN_40-99-18_noiseweighted_map_nside4096.fits.gz,RISING,40-99-18,40,99,18
