counter,filename,scan_type,obs_seq,ele,n1,n2
996,mapmaker_POLE1-508-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-508-1,POLE1,508,1
997,mapmaker_POLE1-509-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-509-0,POLE1,509,0
998,mapmaker_POLE1-509-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-509-1,POLE1,509,1
999,mapmaker_POLE1-510-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-510-0,POLE1,510,0
1000,mapmaker_POLE1-510-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-510-1,POLE1,510,1
1001,mapmaker_POLE1-511-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-511-0,POLE1,511,0
1002,mapmaker_POLE1-511-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-511-1,POLE1,511,1
1003,mapmaker_POLE1-512-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-512-0,POLE1,512,0
1004,mapmaker_POLE1-512-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-512-1,POLE1,512,1
1005,mapmaker_POLE1-513-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-513-0,POLE1,513,0
1006,mapmaker_POLE1-513-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-513-1,POLE1,513,1
1007,mapmaker_POLE1-514-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-514-0,POLE1,514,0
1008,mapmaker_POLE1-514-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-514-1,POLE1,514,1
1009,mapmaker_POLE1-515-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-515-0,POLE1,515,0
1010,mapmaker_POLE1-515-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-515-1,POLE1,515,1
1011,mapmaker_POLE1-516-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-516-0,POLE1,516,0
1012,mapmaker_POLE1-516-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-516-1,POLE1,516,1
1013,mapmaker_POLE1-517-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-517-0,POLE1,517,0
1014,mapmaker_POLE1-517-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE1-517-1,POLE1,517,1
1015,mapmaker_POLE2-0-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-0-0,POLE2,0,0
1016,mapmaker_POLE2-0-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-0-1,POLE2,0,1
1017,mapmaker_POLE2-0-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-0-2,POLE2,0,2
1018,mapmaker_POLE2-1-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-1-0,POLE2,1,0
1019,mapmaker_POLE2-1-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-1-1,POLE2,1,1
1020,mapmaker_POLE2-1-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-1-2,POLE2,1,2
1021,mapmaker_POLE2-2-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-2-0,POLE2,2,0
1022,mapmaker_POLE2-2-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-2-1,POLE2,2,1
1023,mapmaker_POLE2-2-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-2-2,POLE2,2,2
1024,mapmaker_POLE2-3-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-3-0,POLE2,3,0
1025,mapmaker_POLE2-3-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-3-1,POLE2,3,1
1026,mapmaker_POLE2-3-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-3-2,POLE2,3,2
1027,mapmaker_POLE2-4-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-4-0,POLE2,4,0
1028,mapmaker_POLE2-4-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-4-1,POLE2,4,1
1029,mapmaker_POLE2-4-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-4-2,POLE2,4,2
1030,mapmaker_POLE2-5-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-5-0,POLE2,5,0
1031,mapmaker_POLE2-5-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-5-1,POLE2,5,1
1032,mapmaker_POLE2-5-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-5-2,POLE2,5,2
1033,mapmaker_POLE2-6-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-6-0,POLE2,6,0
1034,mapmaker_POLE2-6-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-6-1,POLE2,6,1
1035,mapmaker_POLE2-7-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-7-0,POLE2,7,0
1036,mapmaker_POLE2-7-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-7-1,POLE2,7,1
1037,mapmaker_POLE2-7-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-7-2,POLE2,7,2
1038,mapmaker_POLE2-8-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-8-0,POLE2,8,0
1039,mapmaker_POLE2-8-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-8-1,POLE2,8,1
1040,mapmaker_POLE2-8-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-8-2,POLE2,8,2
1041,mapmaker_POLE2-9-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-9-0,POLE2,9,0
1042,mapmaker_POLE2-9-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-9-1,POLE2,9,1
1043,mapmaker_POLE2-9-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-9-2,POLE2,9,2
1044,mapmaker_POLE2-10-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-10-0,POLE2,10,0
1045,mapmaker_POLE2-10-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-10-1,POLE2,10,1
1046,mapmaker_POLE2-10-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-10-2,POLE2,10,2
1047,mapmaker_POLE2-11-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-11-0,POLE2,11,0
1048,mapmaker_POLE2-11-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-11-1,POLE2,11,1
1049,mapmaker_POLE2-11-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-11-2,POLE2,11,2
1050,mapmaker_POLE2-12-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-12-0,POLE2,12,0
1051,mapmaker_POLE2-12-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-12-1,POLE2,12,1
1052,mapmaker_POLE2-12-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-12-2,POLE2,12,2
1053,mapmaker_POLE2-13-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-13-0,POLE2,13,0
1054,mapmaker_POLE2-13-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-13-1,POLE2,13,1
1055,mapmaker_POLE2-13-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-13-2,POLE2,13,2
1056,mapmaker_POLE2-14-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-14-0,POLE2,14,0
1057,mapmaker_POLE2-14-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-14-1,POLE2,14,1
1058,mapmaker_POLE2-14-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-14-2,POLE2,14,2
1059,mapmaker_POLE2-15-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-15-0,POLE2,15,0
1060,mapmaker_POLE2-15-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-15-1,POLE2,15,1
1061,mapmaker_POLE2-15-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-15-2,POLE2,15,2
1062,mapmaker_POLE2-16-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-16-0,POLE2,16,0
1063,mapmaker_POLE2-16-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-16-1,POLE2,16,1
1064,mapmaker_POLE2-16-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-16-2,POLE2,16,2
1065,mapmaker_POLE2-17-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-17-0,POLE2,17,0
1066,mapmaker_POLE2-17-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-17-1,POLE2,17,1
1067,mapmaker_POLE2-17-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-17-2,POLE2,17,2
1068,mapmaker_POLE2-18-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-18-1,POLE2,18,1
1069,mapmaker_POLE2-18-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-18-2,POLE2,18,2
1070,mapmaker_POLE2-19-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-19-0,POLE2,19,0
1071,mapmaker_POLE2-19-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-19-1,POLE2,19,1
1072,mapmaker_POLE2-19-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-19-2,POLE2,19,2
1073,mapmaker_POLE2-20-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-20-0,POLE2,20,0
1074,mapmaker_POLE2-20-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-20-1,POLE2,20,1
1075,mapmaker_POLE2-20-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-20-2,POLE2,20,2
1076,mapmaker_POLE2-21-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-21-0,POLE2,21,0
1077,mapmaker_POLE2-21-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-21-1,POLE2,21,1
1078,mapmaker_POLE2-21-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-21-2,POLE2,21,2
1079,mapmaker_POLE2-22-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-22-0,POLE2,22,0
1080,mapmaker_POLE2-22-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-22-1,POLE2,22,1
1081,mapmaker_POLE2-22-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-22-2,POLE2,22,2
1082,mapmaker_POLE2-23-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-23-0,POLE2,23,0
1083,mapmaker_POLE2-23-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-23-1,POLE2,23,1
1084,mapmaker_POLE2-23-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-23-2,POLE2,23,2
1085,mapmaker_POLE2-24-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-24-0,POLE2,24,0
1086,mapmaker_POLE2-24-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-24-1,POLE2,24,1
1087,mapmaker_POLE2-24-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-24-2,POLE2,24,2
1088,mapmaker_POLE2-25-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-25-0,POLE2,25,0
1089,mapmaker_POLE2-25-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-25-1,POLE2,25,1
1090,mapmaker_POLE2-25-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-25-2,POLE2,25,2
1091,mapmaker_POLE2-26-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-26-0,POLE2,26,0
1092,mapmaker_POLE2-26-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-26-1,POLE2,26,1
1093,mapmaker_POLE2-26-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-26-2,POLE2,26,2
1094,mapmaker_POLE2-27-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-27-0,POLE2,27,0
1095,mapmaker_POLE2-27-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-27-1,POLE2,27,1
1096,mapmaker_POLE2-27-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-27-2,POLE2,27,2
1097,mapmaker_POLE2-28-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-28-0,POLE2,28,0
1098,mapmaker_POLE2-28-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-28-1,POLE2,28,1
1099,mapmaker_POLE2-28-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-28-2,POLE2,28,2
1100,mapmaker_POLE2-29-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-29-0,POLE2,29,0
1101,mapmaker_POLE2-29-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-29-1,POLE2,29,1
1102,mapmaker_POLE2-29-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-29-2,POLE2,29,2
1103,mapmaker_POLE2-30-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-30-0,POLE2,30,0
1104,mapmaker_POLE2-30-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-30-1,POLE2,30,1
1105,mapmaker_POLE2-30-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-30-2,POLE2,30,2
1106,mapmaker_POLE2-31-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-31-0,POLE2,31,0
1107,mapmaker_POLE2-31-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-31-1,POLE2,31,1
1108,mapmaker_POLE2-31-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-31-2,POLE2,31,2
1109,mapmaker_POLE2-32-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-32-0,POLE2,32,0
1110,mapmaker_POLE2-32-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-32-1,POLE2,32,1
1111,mapmaker_POLE2-32-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-32-2,POLE2,32,2
1112,mapmaker_POLE2-33-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-33-0,POLE2,33,0
1113,mapmaker_POLE2-33-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-33-1,POLE2,33,1
1114,mapmaker_POLE2-33-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-33-2,POLE2,33,2
1115,mapmaker_POLE2-34-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-34-0,POLE2,34,0
1116,mapmaker_POLE2-34-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-34-1,POLE2,34,1
1117,mapmaker_POLE2-34-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-34-2,POLE2,34,2
1118,mapmaker_POLE2-35-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-35-0,POLE2,35,0
1119,mapmaker_POLE2-35-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-35-1,POLE2,35,1
1120,mapmaker_POLE2-35-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-35-2,POLE2,35,2
1121,mapmaker_POLE2-36-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-36-0,POLE2,36,0
1122,mapmaker_POLE2-36-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-36-1,POLE2,36,1
1123,mapmaker_POLE2-36-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-36-2,POLE2,36,2
1124,mapmaker_POLE2-37-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-37-0,POLE2,37,0
1125,mapmaker_POLE2-37-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-37-1,POLE2,37,1
1126,mapmaker_POLE2-37-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-37-2,POLE2,37,2
1127,mapmaker_POLE2-38-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-38-0,POLE2,38,0
1128,mapmaker_POLE2-38-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-38-1,POLE2,38,1
1129,mapmaker_POLE2-38-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-38-2,POLE2,38,2
1130,mapmaker_POLE2-39-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-39-0,POLE2,39,0
1131,mapmaker_POLE2-39-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-39-1,POLE2,39,1
1132,mapmaker_POLE2-39-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-39-2,POLE2,39,2
1133,mapmaker_POLE2-40-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-40-0,POLE2,40,0
1134,mapmaker_POLE2-40-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-40-1,POLE2,40,1
1135,mapmaker_POLE2-40-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-40-2,POLE2,40,2
1136,mapmaker_POLE2-41-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-41-0,POLE2,41,0
1137,mapmaker_POLE2-41-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-41-1,POLE2,41,1
1138,mapmaker_POLE2-41-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-41-2,POLE2,41,2
1139,mapmaker_POLE2-42-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-42-0,POLE2,42,0
1140,mapmaker_POLE2-42-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-42-1,POLE2,42,1
1141,mapmaker_POLE2-42-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-42-2,POLE2,42,2
1142,mapmaker_POLE2-43-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-43-0,POLE2,43,0
1143,mapmaker_POLE2-43-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-43-1,POLE2,43,1
1144,mapmaker_POLE2-43-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-43-2,POLE2,43,2
1145,mapmaker_POLE2-44-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-44-0,POLE2,44,0
1146,mapmaker_POLE2-44-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-44-1,POLE2,44,1
1147,mapmaker_POLE2-44-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-44-2,POLE2,44,2
1148,mapmaker_POLE2-45-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-45-0,POLE2,45,0
1149,mapmaker_POLE2-45-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-45-1,POLE2,45,1
1150,mapmaker_POLE2-45-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-45-2,POLE2,45,2
1151,mapmaker_POLE2-46-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-46-0,POLE2,46,0
1152,mapmaker_POLE2-46-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-46-1,POLE2,46,1
1153,mapmaker_POLE2-46-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-46-2,POLE2,46,2
1154,mapmaker_POLE2-47-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-47-0,POLE2,47,0
1155,mapmaker_POLE2-47-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-47-1,POLE2,47,1
1156,mapmaker_POLE2-47-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-47-2,POLE2,47,2
1157,mapmaker_POLE2-48-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-48-0,POLE2,48,0
1158,mapmaker_POLE2-48-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-48-1,POLE2,48,1
1159,mapmaker_POLE2-48-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-48-2,POLE2,48,2
1160,mapmaker_POLE2-49-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-49-0,POLE2,49,0
1161,mapmaker_POLE2-49-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-49-1,POLE2,49,1
1162,mapmaker_POLE2-49-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-49-2,POLE2,49,2
1163,mapmaker_POLE2-50-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-50-0,POLE2,50,0
1164,mapmaker_POLE2-50-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-50-1,POLE2,50,1
1165,mapmaker_POLE2-50-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-50-2,POLE2,50,2
1166,mapmaker_POLE2-51-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-51-0,POLE2,51,0
1167,mapmaker_POLE2-51-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-51-1,POLE2,51,1
1168,mapmaker_POLE2-51-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-51-2,POLE2,51,2
1169,mapmaker_POLE2-52-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-52-0,POLE2,52,0
1170,mapmaker_POLE2-52-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-52-1,POLE2,52,1
1171,mapmaker_POLE2-52-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-52-2,POLE2,52,2
1172,mapmaker_POLE2-53-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-53-0,POLE2,53,0
1173,mapmaker_POLE2-53-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-53-1,POLE2,53,1
1174,mapmaker_POLE2-53-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-53-2,POLE2,53,2
1175,mapmaker_POLE2-54-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-54-0,POLE2,54,0
1176,mapmaker_POLE2-54-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-54-1,POLE2,54,1
1177,mapmaker_POLE2-54-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-54-2,POLE2,54,2
1178,mapmaker_POLE2-55-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-55-0,POLE2,55,0
1179,mapmaker_POLE2-55-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-55-1,POLE2,55,1
1180,mapmaker_POLE2-55-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-55-2,POLE2,55,2
1181,mapmaker_POLE2-56-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-56-0,POLE2,56,0
1182,mapmaker_POLE2-56-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-56-1,POLE2,56,1
1183,mapmaker_POLE2-56-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-56-2,POLE2,56,2
1184,mapmaker_POLE2-57-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-57-0,POLE2,57,0
1185,mapmaker_POLE2-57-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-57-1,POLE2,57,1
1186,mapmaker_POLE2-57-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-57-2,POLE2,57,2
1187,mapmaker_POLE2-58-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-58-0,POLE2,58,0
1188,mapmaker_POLE2-58-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-58-1,POLE2,58,1
1189,mapmaker_POLE2-58-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-58-2,POLE2,58,2
1190,mapmaker_POLE2-59-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-59-0,POLE2,59,0
1191,mapmaker_POLE2-59-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-59-1,POLE2,59,1
1192,mapmaker_POLE2-59-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-59-2,POLE2,59,2
1193,mapmaker_POLE2-60-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-60-0,POLE2,60,0
1194,mapmaker_POLE2-60-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-60-1,POLE2,60,1
1195,mapmaker_POLE2-60-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-60-2,POLE2,60,2
1196,mapmaker_POLE2-61-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-61-0,POLE2,61,0
1197,mapmaker_POLE2-61-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-61-1,POLE2,61,1
1198,mapmaker_POLE2-61-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-61-2,POLE2,61,2
1199,mapmaker_POLE2-62-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-62-0,POLE2,62,0
1200,mapmaker_POLE2-62-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-62-1,POLE2,62,1
1201,mapmaker_POLE2-62-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-62-2,POLE2,62,2
1202,mapmaker_POLE2-63-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-63-0,POLE2,63,0
1203,mapmaker_POLE2-63-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-63-1,POLE2,63,1
1204,mapmaker_POLE2-63-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-63-2,POLE2,63,2
1205,mapmaker_POLE2-64-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-64-0,POLE2,64,0
1206,mapmaker_POLE2-64-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-64-1,POLE2,64,1
1207,mapmaker_POLE2-64-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-64-2,POLE2,64,2
1208,mapmaker_POLE2-65-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-65-0,POLE2,65,0
1209,mapmaker_POLE2-65-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-65-1,POLE2,65,1
1210,mapmaker_POLE2-65-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-65-2,POLE2,65,2
1211,mapmaker_POLE2-66-0_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-66-0,POLE2,66,0
1212,mapmaker_POLE2-66-1_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-66-1,POLE2,66,1
1213,mapmaker_POLE2-66-2_noiseweighted_map_nside4096_invcov.fits.gz,POLE,POLE2-66-2,POLE2,66,2
